timestamp,mac_id,project_name,resource_type,allocated_capacity,used_capacity,capacity_unit,utilization_pct
2025-01-28 14:00:00,mac-waste-scenario,Project Vega,ram,64,10.65,GB,16.63
2025-01-28 15:00:00,mac-waste-scenario,Project Vega,ram,64,8.53,GB,13.33
2025-01-28 16:00:00,mac-waste-scenario,Project Vega,ram,64,8.32,GB,13.01
2025-01-28 17:00:00,mac-waste-scenario,Project Vega,ram,64,9.04,GB,14.12
2025-01-28 18:00:00,mac-waste-scenario,Project Vega,ram,64,7.49,GB,11.71
2025-01-28 19:00:00,mac-waste-scenario,Project Vega,ram,64,8.66,GB,13.54
2025-01-28 20:00:00,mac-waste-scenario,Project Vega,ram,64,8.66,GB,13.52
2025-01-28 21:00:00,mac-waste-scenario,Project Vega,ram,64,10.73,GB,16.77
2025-01-28 22:00:00,mac-waste-scenario,Project Vega,ram,64,9.05,GB,14.15
2025-01-28 23:00:00,mac-waste-scenario,Project Vega,ram,64,8.59,GB,13.42
2025-01-29 00:00:00,mac-waste-scenario,Project Vega,ram,64,7.88,GB,12.32
2025-01-29 01:00:00,mac-waste-scenario,Project Vega,ram,64,8.09,GB,12.65
2025-01-29 02:00:00,mac-waste-scenario,Project Vega,ram,64,9.52,GB,14.87
2025-01-29 03:00:00,mac-waste-scenario,Project Vega,ram,64,9.32,GB,14.57
2025-01-29 04:00:00,mac-waste-scenario,Project Vega,ram,64,11.05,GB,17.27
2025-01-29 05:00:00,mac-waste-scenario,Project Vega,ram,64,8.79,GB,13.74
2025-01-29 06:00:00,mac-waste-scenario,Project Vega,ram,64,10.96,GB,17.12
2025-01-29 07:00:00,mac-waste-scenario,Project Vega,ram,64,9.93,GB,15.51
2025-01-29 08:00:00,mac-waste-scenario,Project Vega,ram,64,9.59,GB,14.99
2025-01-29 09:00:00,mac-waste-scenario,Project Vega,ram,64,7.03,GB,10.98
2025-01-29 10:00:00,mac-waste-scenario,Project Vega,ram,64,7.95,GB,12.42
2025-01-29 11:00:00,mac-waste-scenario,Project Vega,ram,64,10.55,GB,16.48
2025-01-29 12:00:00,mac-waste-scenario,Project Vega,ram,64,11.39,GB,17.8
2025-01-29 13:00:00,mac-waste-scenario,Project Vega,ram,64,9.86,GB,15.41
2025-01-29 14:00:00,mac-waste-scenario,Project Vega,ram,64,10.58,GB,16.53
2025-01-29 15:00:00,mac-waste-scenario,Project Vega,ram,64,9.08,GB,14.18
2025-01-29 16:00:00,mac-waste-scenario,Project Vega,ram,64,9.12,GB,14.26
2025-01-29 17:00:00,mac-waste-scenario,Project Vega,ram,64,8.75,GB,13.67
2025-01-29 18:00:00,mac-waste-scenario,Project Vega,ram,64,10.85,GB,16.95
2025-01-29 19:00:00,mac-waste-scenario,Project Vega,ram,64,10.04,GB,15.69
2025-01-29 20:00:00,mac-waste-scenario,Project Vega,ram,64,9.3,GB,14.53
2025-01-29 21:00:00,mac-waste-scenario,Project Vega,ram,64,9.18,GB,14.34
2025-01-29 22:00:00,mac-waste-scenario,Project Vega,ram,64,10.31,GB,16.11
2025-01-29 23:00:00,mac-waste-scenario,Project Vega,ram,64,10.01,GB,15.65
2025-01-30 00:00:00,mac-waste-scenario,Project Vega,ram,64,8.53,GB,13.34
2025-01-30 01:00:00,mac-waste-scenario,Project Vega,ram,64,11.8,GB,18.43
2025-01-30 02:00:00,mac-waste-scenario,Project Vega,ram,64,9.93,GB,15.51
2025-01-30 03:00:00,mac-waste-scenario,Project Vega,ram,64,9.61,GB,15.02
2025-01-30 04:00:00,mac-waste-scenario,Project Vega,ram,64,11.49,GB,17.95
2025-01-30 05:00:00,mac-waste-scenario,Project Vega,ram,64,10.91,GB,17.05
2025-01-30 06:00:00,mac-waste-scenario,Project Vega,ram,64,9.49,GB,14.82
2025-01-30 07:00:00,mac-waste-scenario,Project Vega,ram,64,10.29,GB,16.07
2025-01-30 08:00:00,mac-waste-scenario,Project Vega,ram,64,8.23,GB,12.86
2025-01-30 09:00:00,mac-waste-scenario,Project Vega,ram,64,8.78,GB,13.72
2025-01-30 10:00:00,mac-waste-scenario,Project Vega,ram,64,6.71,GB,10.48
2025-01-30 11:00:00,mac-waste-scenario,Project Vega,ram,64,11.16,GB,17.44
2025-01-30 12:00:00,mac-waste-scenario,Project Vega,ram,64,7.17,GB,11.2
2025-01-30 13:00:00,mac-waste-scenario,Project Vega,ram,64,10.47,GB,16.36
2025-01-30 14:00:00,mac-waste-scenario,Project Vega,ram,64,8.54,GB,13.34
2025-01-30 15:00:00,mac-waste-scenario,Project Vega,ram,64,8.35,GB,13.04
2025-01-30 16:00:00,mac-waste-scenario,Project Vega,ram,64,9.35,GB,14.61
2025-01-30 17:00:00,mac-waste-scenario,Project Vega,ram,64,9.94,GB,15.53
2025-01-30 18:00:00,mac-waste-scenario,Project Vega,ram,64,10.38,GB,16.22
2025-01-30 19:00:00,mac-waste-scenario,Project Vega,ram,64,11.87,GB,18.54
2025-01-30 20:00:00,mac-waste-scenario,Project Vega,ram,64,10.06,GB,15.72
2025-01-30 21:00:00,mac-waste-scenario,Project Vega,ram,64,10.73,GB,16.76
2025-01-30 22:00:00,mac-waste-scenario,Project Vega,ram,64,8.83,GB,13.8
2025-01-30 23:00:00,mac-waste-scenario,Project Vega,ram,64,10.51,GB,16.43
2025-01-31 00:00:00,mac-waste-scenario,Project Vega,ram,64,9.8,GB,15.31
2025-01-31 01:00:00,mac-waste-scenario,Project Vega,ram,64,9.01,GB,14.07
2025-01-31 02:00:00,mac-waste-scenario,Project Vega,ram,64,9.48,GB,14.81
2025-01-31 03:00:00,mac-waste-scenario,Project Vega,ram,64,9.52,GB,14.88
2025-01-31 04:00:00,mac-waste-scenario,Project Vega,ram,64,9.84,GB,15.38
2025-01-31 05:00:00,mac-waste-scenario,Project Vega,ram,64,10.11,GB,15.8
2025-01-31 06:00:00,mac-waste-scenario,Project Vega,ram,64,8.95,GB,13.98
2025-01-31 07:00:00,mac-waste-scenario,Project Vega,ram,64,8.65,GB,13.52
2025-01-31 08:00:00,mac-waste-scenario,Project Vega,ram,64,10.56,GB,16.49
2025-01-31 09:00:00,mac-waste-scenario,Project Vega,ram,64,7.43,GB,11.61
2025-01-31 10:00:00,mac-waste-scenario,Project Vega,ram,64,8.81,GB,13.76
2025-01-31 11:00:00,mac-waste-scenario,Project Vega,ram,64,11.59,GB,18.11
2025-01-31 12:00:00,mac-waste-scenario,Project Vega,ram,64,6.13,GB,9.59
2025-01-31 13:00:00,mac-waste-scenario,Project Vega,ram,64,8.71,GB,13.61
2025-01-31 14:00:00,mac-waste-scenario,Project Vega,ram,64,10.48,GB,16.38
2025-01-31 15:00:00,mac-waste-scenario,Project Vega,ram,64,7.49,GB,11.7
2025-01-31 16:00:00,mac-waste-scenario,Project Vega,ram,64,12.93,GB,20.2
2025-01-31 17:00:00,mac-waste-scenario,Project Vega,ram,64,6.29,GB,9.82
2025-01-31 18:00:00,mac-waste-scenario,Project Vega,ram,64,11.44,GB,17.87
2025-01-31 19:00:00,mac-waste-scenario,Project Vega,ram,64,11.59,GB,18.11
2025-01-31 20:00:00,mac-waste-scenario,Project Vega,ram,64,10.77,GB,16.83
2025-01-31 21:00:00,mac-waste-scenario,Project Vega,ram,64,9.32,GB,14.56
2025-01-31 22:00:00,mac-waste-scenario,Project Vega,ram,64,10.06,GB,15.71
2025-01-31 23:00:00,mac-waste-scenario,Project Vega,ram,64,8.45,GB,13.21
2025-02-01 00:00:00,mac-waste-scenario,Project Vega,ram,64,10.64,GB,16.62
2025-02-01 01:00:00,mac-waste-scenario,Project Vega,ram,64,8.17,GB,12.76
2025-02-01 02:00:00,mac-waste-scenario,Project Vega,ram,64,9.25,GB,14.45
2025-02-01 03:00:00,mac-waste-scenario,Project Vega,ram,64,10.88,GB,16.99
2025-02-01 04:00:00,mac-waste-scenario,Project Vega,ram,64,8.17,GB,12.77
2025-02-01 05:00:00,mac-waste-scenario,Project Vega,ram,64,9.13,GB,14.27
2025-02-01 06:00:00,mac-waste-scenario,Project Vega,ram,64,9.81,GB,15.33
2025-02-01 07:00:00,mac-waste-scenario,Project Vega,ram,64,7.88,GB,12.32
2025-02-01 08:00:00,mac-waste-scenario,Project Vega,ram,64,11.09,GB,17.33
2025-02-01 09:00:00,mac-waste-scenario,Project Vega,ram,64,10.04,GB,15.68
2025-02-01 10:00:00,mac-waste-scenario,Project Vega,ram,64,7.66,GB,11.97
2025-02-01 11:00:00,mac-waste-scenario,Project Vega,ram,64,9.54,GB,14.91
2025-02-01 12:00:00,mac-waste-scenario,Project Vega,ram,64,8.61,GB,13.45
2025-02-01 13:00:00,mac-waste-scenario,Project Vega,ram,64,8.76,GB,13.68
2025-02-01 14:00:00,mac-waste-scenario,Project Vega,ram,64,9.7,GB,15.15
2025-02-01 15:00:00,mac-waste-scenario,Project Vega,ram,64,8.69,GB,13.58
2025-02-01 16:00:00,mac-waste-scenario,Project Vega,ram,64,10.83,GB,16.93
2025-02-01 17:00:00,mac-waste-scenario,Project Vega,ram,64,8.7,GB,13.59
2025-02-01 18:00:00,mac-waste-scenario,Project Vega,ram,64,10.86,GB,16.96
2025-02-01 19:00:00,mac-waste-scenario,Project Vega,ram,64,9.54,GB,14.91
2025-02-01 20:00:00,mac-waste-scenario,Project Vega,ram,64,10.7,GB,16.71
2025-02-01 21:00:00,mac-waste-scenario,Project Vega,ram,64,8.91,GB,13.92
2025-02-01 22:00:00,mac-waste-scenario,Project Vega,ram,64,8.95,GB,13.99
2025-02-01 23:00:00,mac-waste-scenario,Project Vega,ram,64,8.12,GB,12.7
2025-02-02 00:00:00,mac-waste-scenario,Project Vega,ram,64,10.34,GB,16.16
2025-02-02 01:00:00,mac-waste-scenario,Project Vega,ram,64,10.8,GB,16.88
2025-02-02 02:00:00,mac-waste-scenario,Project Vega,ram,64,12.31,GB,19.24
2025-02-02 03:00:00,mac-waste-scenario,Project Vega,ram,64,11.25,GB,17.58
2025-02-02 04:00:00,mac-waste-scenario,Project Vega,ram,64,9.92,GB,15.5
2025-02-02 05:00:00,mac-waste-scenario,Project Vega,ram,64,9.33,GB,14.58
2025-02-02 06:00:00,mac-waste-scenario,Project Vega,ram,64,10.1,GB,15.78
2025-02-02 07:00:00,mac-waste-scenario,Project Vega,ram,64,9.56,GB,14.94
2025-02-02 08:00:00,mac-waste-scenario,Project Vega,ram,64,11.47,GB,17.93
2025-02-02 09:00:00,mac-waste-scenario,Project Vega,ram,64,10.81,GB,16.89
2025-02-02 10:00:00,mac-waste-scenario,Project Vega,ram,64,8.53,GB,13.33
2025-02-02 11:00:00,mac-waste-scenario,Project Vega,ram,64,8.72,GB,13.62
2025-02-02 12:00:00,mac-waste-scenario,Project Vega,ram,64,11.35,GB,17.73
2025-02-02 13:00:00,mac-waste-scenario,Project Vega,ram,64,9.99,GB,15.62
2025-02-02 14:00:00,mac-waste-scenario,Project Vega,ram,64,9.3,GB,14.54
2025-02-02 15:00:00,mac-waste-scenario,Project Vega,ram,64,11.12,GB,17.37
2025-02-02 16:00:00,mac-waste-scenario,Project Vega,ram,64,9.1,GB,14.22
2025-02-02 17:00:00,mac-waste-scenario,Project Vega,ram,64,9.24,GB,14.44
2025-02-02 18:00:00,mac-waste-scenario,Project Vega,ram,64,9.01,GB,14.08
2025-02-02 19:00:00,mac-waste-scenario,Project Vega,ram,64,7.09,GB,11.08
2025-02-02 20:00:00,mac-waste-scenario,Project Vega,ram,64,10.71,GB,16.73
2025-02-02 21:00:00,mac-waste-scenario,Project Vega,ram,64,8.05,GB,12.58
2025-02-02 22:00:00,mac-waste-scenario,Project Vega,ram,64,8.87,GB,13.86
2025-02-02 23:00:00,mac-waste-scenario,Project Vega,ram,64,8.65,GB,13.51
2025-02-03 00:00:00,mac-waste-scenario,Project Vega,ram,64,10.53,GB,16.45
2025-02-03 01:00:00,mac-waste-scenario,Project Vega,ram,64,9.51,GB,14.86
2025-02-03 02:00:00,mac-waste-scenario,Project Vega,ram,64,9.62,GB,15.03
2025-02-03 03:00:00,mac-waste-scenario,Project Vega,ram,64,7.45,GB,11.64
2025-02-03 04:00:00,mac-waste-scenario,Project Vega,ram,64,9.49,GB,14.83
2025-02-03 05:00:00,mac-waste-scenario,Project Vega,ram,64,7.71,GB,12.05
2025-02-03 06:00:00,mac-waste-scenario,Project Vega,ram,64,9.99,GB,15.61
2025-02-03 07:00:00,mac-waste-scenario,Project Vega,ram,64,10.07,GB,15.73
2025-02-03 08:00:00,mac-waste-scenario,Project Vega,ram,64,9.58,GB,14.97
2025-02-03 09:00:00,mac-waste-scenario,Project Vega,ram,64,12.22,GB,19.09
2025-02-03 10:00:00,mac-waste-scenario,Project Vega,ram,64,10.28,GB,16.06
2025-02-03 11:00:00,mac-waste-scenario,Project Vega,ram,64,10.36,GB,16.19
2025-02-03 12:00:00,mac-waste-scenario,Project Vega,ram,64,9.78,GB,15.28
2025-02-03 13:00:00,mac-waste-scenario,Project Vega,ram,64,9.35,GB,14.61
2025-02-03 14:00:00,mac-waste-scenario,Project Vega,ram,64,10.84,GB,16.93
2025-02-03 15:00:00,mac-waste-scenario,Project Vega,ram,64,11.01,GB,17.2
2025-02-03 16:00:00,mac-waste-scenario,Project Vega,ram,64,7.93,GB,12.4
2025-02-03 17:00:00,mac-waste-scenario,Project Vega,ram,64,10.95,GB,17.11
2025-02-03 18:00:00,mac-waste-scenario,Project Vega,ram,64,10.26,GB,16.03
2025-02-03 19:00:00,mac-waste-scenario,Project Vega,ram,64,10.83,GB,16.92
2025-02-03 20:00:00,mac-waste-scenario,Project Vega,ram,64,10.2,GB,15.93
2025-02-03 21:00:00,mac-waste-scenario,Project Vega,ram,64,8.01,GB,12.51
2025-02-03 22:00:00,mac-waste-scenario,Project Vega,ram,64,8.1,GB,12.65
2025-02-03 23:00:00,mac-waste-scenario,Project Vega,ram,64,11.94,GB,18.65
2025-02-04 00:00:00,mac-waste-scenario,Project Vega,ram,64,9.92,GB,15.5
2025-02-04 01:00:00,mac-waste-scenario,Project Vega,ram,64,7.79,GB,12.17
2025-02-04 02:00:00,mac-waste-scenario,Project Vega,ram,64,10.05,GB,15.7
2025-02-04 03:00:00,mac-waste-scenario,Project Vega,ram,64,9.14,GB,14.28
2025-02-04 04:00:00,mac-waste-scenario,Project Vega,ram,64,7.24,GB,11.31
2025-02-04 05:00:00,mac-waste-scenario,Project Vega,ram,64,6.67,GB,10.42
2025-02-04 06:00:00,mac-waste-scenario,Project Vega,ram,64,7.55,GB,11.79
2025-02-04 07:00:00,mac-waste-scenario,Project Vega,ram,64,9.95,GB,15.54
2025-02-04 08:00:00,mac-waste-scenario,Project Vega,ram,64,9.54,GB,14.9
2025-02-04 09:00:00,mac-waste-scenario,Project Vega,ram,64,9.28,GB,14.5
2025-02-04 10:00:00,mac-waste-scenario,Project Vega,ram,64,9.96,GB,15.57
2025-02-04 11:00:00,mac-waste-scenario,Project Vega,ram,64,10.37,GB,16.2
2025-02-04 12:00:00,mac-waste-scenario,Project Vega,ram,64,6.91,GB,10.79
2025-02-04 13:00:00,mac-waste-scenario,Project Vega,ram,64,9.21,GB,14.4
2025-02-04 14:00:00,mac-waste-scenario,Project Vega,ram,64,8.54,GB,13.34
2025-02-04 15:00:00,mac-waste-scenario,Project Vega,ram,64,8.02,GB,12.53
2025-02-04 16:00:00,mac-waste-scenario,Project Vega,ram,64,8.9,GB,13.91
2025-02-04 17:00:00,mac-waste-scenario,Project Vega,ram,64,9.44,GB,14.75
2025-02-04 18:00:00,mac-waste-scenario,Project Vega,ram,64,9.26,GB,14.47
2025-02-04 19:00:00,mac-waste-scenario,Project Vega,ram,64,7.74,GB,12.09
2025-02-04 20:00:00,mac-waste-scenario,Project Vega,ram,64,8.98,GB,14.03
2025-02-04 21:00:00,mac-waste-scenario,Project Vega,ram,64,12.18,GB,19.03
2025-02-04 22:00:00,mac-waste-scenario,Project Vega,ram,64,8.25,GB,12.89
2025-02-04 23:00:00,mac-waste-scenario,Project Vega,ram,64,7.44,GB,11.63
2025-02-05 00:00:00,mac-waste-scenario,Project Vega,ram,64,9.95,GB,15.55
2025-02-05 01:00:00,mac-waste-scenario,Project Vega,ram,64,10.36,GB,16.19
2025-02-05 02:00:00,mac-waste-scenario,Project Vega,ram,64,10.19,GB,15.93
2025-02-05 03:00:00,mac-waste-scenario,Project Vega,ram,64,8.17,GB,12.76
2025-02-05 04:00:00,mac-waste-scenario,Project Vega,ram,64,10.88,GB,17.0
2025-02-05 05:00:00,mac-waste-scenario,Project Vega,ram,64,8.59,GB,13.43
2025-02-05 06:00:00,mac-waste-scenario,Project Vega,ram,64,8.15,GB,12.73
2025-02-05 07:00:00,mac-waste-scenario,Project Vega,ram,64,8.82,GB,13.78
2025-02-05 08:00:00,mac-waste-scenario,Project Vega,ram,64,9.46,GB,14.78
2025-02-05 09:00:00,mac-waste-scenario,Project Vega,ram,64,10.51,GB,16.43
2025-02-05 10:00:00,mac-waste-scenario,Project Vega,ram,64,10.4,GB,16.25
2025-02-05 11:00:00,mac-waste-scenario,Project Vega,ram,64,9.57,GB,14.96
2025-02-05 12:00:00,mac-waste-scenario,Project Vega,ram,64,10.79,GB,16.87
2025-02-05 13:00:00,mac-waste-scenario,Project Vega,ram,64,9.7,GB,15.16
2025-02-05 14:00:00,mac-waste-scenario,Project Vega,ram,64,10.75,GB,16.79
2025-02-05 15:00:00,mac-waste-scenario,Project Vega,ram,64,7.8,GB,12.19
2025-02-05 16:00:00,mac-waste-scenario,Project Vega,ram,64,7.59,GB,11.85
2025-02-05 17:00:00,mac-waste-scenario,Project Vega,ram,64,10.59,GB,16.55
2025-02-05 18:00:00,mac-waste-scenario,Project Vega,ram,64,7.82,GB,12.22
2025-02-05 19:00:00,mac-waste-scenario,Project Vega,ram,64,9.21,GB,14.4
2025-02-05 20:00:00,mac-waste-scenario,Project Vega,ram,64,9.47,GB,14.8
2025-02-05 21:00:00,mac-waste-scenario,Project Vega,ram,64,8.98,GB,14.02
2025-02-05 22:00:00,mac-waste-scenario,Project Vega,ram,64,9.02,GB,14.09
2025-02-05 23:00:00,mac-waste-scenario,Project Vega,ram,64,11.38,GB,17.79
2025-02-06 00:00:00,mac-waste-scenario,Project Vega,ram,64,6.36,GB,9.94
2025-02-06 01:00:00,mac-waste-scenario,Project Vega,ram,64,10.73,GB,16.77
2025-02-06 02:00:00,mac-waste-scenario,Project Vega,ram,64,12.54,GB,19.59
2025-02-06 03:00:00,mac-waste-scenario,Project Vega,ram,64,9.63,GB,15.05
2025-02-06 04:00:00,mac-waste-scenario,Project Vega,ram,64,9.58,GB,14.96
2025-02-06 05:00:00,mac-waste-scenario,Project Vega,ram,64,10.53,GB,16.45
2025-02-06 06:00:00,mac-waste-scenario,Project Vega,ram,64,11.94,GB,18.66
2025-02-06 07:00:00,mac-waste-scenario,Project Vega,ram,64,8.08,GB,12.62
2025-02-06 08:00:00,mac-waste-scenario,Project Vega,ram,64,9.71,GB,15.18
2025-02-06 09:00:00,mac-waste-scenario,Project Vega,ram,64,9.36,GB,14.63
2025-02-06 10:00:00,mac-waste-scenario,Project Vega,ram,64,10.32,GB,16.12
2025-02-06 11:00:00,mac-waste-scenario,Project Vega,ram,64,9.8,GB,15.32
2025-02-06 12:00:00,mac-waste-scenario,Project Vega,ram,64,10.44,GB,16.32
2025-02-06 13:00:00,mac-waste-scenario,Project Vega,ram,64,9.06,GB,14.16
2025-02-06 14:00:00,mac-waste-scenario,Project Vega,ram,64,9.66,GB,15.1
2025-02-06 15:00:00,mac-waste-scenario,Project Vega,ram,64,8.74,GB,13.66
2025-02-06 16:00:00,mac-waste-scenario,Project Vega,ram,64,8.75,GB,13.67
2025-02-06 17:00:00,mac-waste-scenario,Project Vega,ram,64,9.42,GB,14.72
2025-02-06 18:00:00,mac-waste-scenario,Project Vega,ram,64,9.42,GB,14.72
2025-02-06 19:00:00,mac-waste-scenario,Project Vega,ram,64,8.1,GB,12.66
2025-02-06 20:00:00,mac-waste-scenario,Project Vega,ram,64,11.61,GB,18.14
2025-02-06 21:00:00,mac-waste-scenario,Project Vega,ram,64,9.43,GB,14.73
2025-02-06 22:00:00,mac-waste-scenario,Project Vega,ram,64,7.83,GB,12.23
2025-02-06 23:00:00,mac-waste-scenario,Project Vega,ram,64,11.01,GB,17.2
2025-02-07 00:00:00,mac-waste-scenario,Project Vega,ram,64,8.64,GB,13.5
2025-02-07 01:00:00,mac-waste-scenario,Project Vega,ram,64,10.25,GB,16.02
2025-02-07 02:00:00,mac-waste-scenario,Project Vega,ram,64,9.58,GB,14.97
2025-02-07 03:00:00,mac-waste-scenario,Project Vega,ram,64,9.92,GB,15.5
2025-02-07 04:00:00,mac-waste-scenario,Project Vega,ram,64,9.82,GB,15.34
2025-02-07 05:00:00,mac-waste-scenario,Project Vega,ram,64,8.86,GB,13.85
2025-02-07 06:00:00,mac-waste-scenario,Project Vega,ram,64,9.65,GB,15.08
2025-02-07 07:00:00,mac-waste-scenario,Project Vega,ram,64,12.2,GB,19.07
2025-02-07 08:00:00,mac-waste-scenario,Project Vega,ram,64,6.74,GB,10.52
2025-02-07 09:00:00,mac-waste-scenario,Project Vega,ram,64,9.68,GB,15.13
2025-02-07 10:00:00,mac-waste-scenario,Project Vega,ram,64,10.16,GB,15.87
2025-02-07 11:00:00,mac-waste-scenario,Project Vega,ram,64,8.25,GB,12.9
2025-02-07 12:00:00,mac-waste-scenario,Project Vega,ram,64,7.85,GB,12.26
2025-02-07 13:00:00,mac-waste-scenario,Project Vega,ram,64,12.36,GB,19.32
2025-02-07 14:00:00,mac-waste-scenario,Project Vega,ram,64,9.12,GB,14.26
2025-02-07 15:00:00,mac-waste-scenario,Project Vega,ram,64,12.26,GB,19.16
2025-02-07 16:00:00,mac-waste-scenario,Project Vega,ram,64,10.29,GB,16.07
2025-02-07 17:00:00,mac-waste-scenario,Project Vega,ram,64,9.7,GB,15.15
2025-02-07 18:00:00,mac-waste-scenario,Project Vega,ram,64,10.21,GB,15.95
2025-02-07 19:00:00,mac-waste-scenario,Project Vega,ram,64,10.41,GB,16.27
2025-02-07 20:00:00,mac-waste-scenario,Project Vega,ram,64,11.11,GB,17.36
2025-02-07 21:00:00,mac-waste-scenario,Project Vega,ram,64,10.16,GB,15.87
2025-02-07 22:00:00,mac-waste-scenario,Project Vega,ram,64,9.79,GB,15.29
2025-02-07 23:00:00,mac-waste-scenario,Project Vega,ram,64,9.83,GB,15.35
2025-02-08 00:00:00,mac-waste-scenario,Project Vega,ram,64,11.33,GB,17.7
2025-02-08 01:00:00,mac-waste-scenario,Project Vega,ram,64,10.65,GB,16.63
2025-02-08 02:00:00,mac-waste-scenario,Project Vega,ram,64,8.32,GB,13.0
2025-02-08 03:00:00,mac-waste-scenario,Project Vega,ram,64,8.79,GB,13.73
2025-02-08 04:00:00,mac-waste-scenario,Project Vega,ram,64,10.02,GB,15.66
2025-02-08 05:00:00,mac-waste-scenario,Project Vega,ram,64,8.8,GB,13.75
2025-02-08 06:00:00,mac-waste-scenario,Project Vega,ram,64,9.12,GB,14.25
2025-02-08 07:00:00,mac-waste-scenario,Project Vega,ram,64,8.38,GB,13.09
2025-02-08 08:00:00,mac-waste-scenario,Project Vega,ram,64,9.27,GB,14.48
2025-02-08 09:00:00,mac-waste-scenario,Project Vega,ram,64,10.14,GB,15.85
2025-02-08 10:00:00,mac-waste-scenario,Project Vega,ram,64,10.87,GB,16.99
2025-02-08 11:00:00,mac-waste-scenario,Project Vega,ram,64,9.61,GB,15.02
2025-02-08 12:00:00,mac-waste-scenario,Project Vega,ram,64,12.26,GB,19.15
2025-02-08 13:00:00,mac-waste-scenario,Project Vega,ram,64,9.5,GB,14.85
2025-02-08 14:00:00,mac-waste-scenario,Project Vega,ram,64,13.69,GB,21.39
2025-02-08 15:00:00,mac-waste-scenario,Project Vega,ram,64,10.88,GB,17.0
2025-02-08 16:00:00,mac-waste-scenario,Project Vega,ram,64,10.24,GB,15.99
2025-02-08 17:00:00,mac-waste-scenario,Project Vega,ram,64,8.96,GB,14.0
2025-02-08 18:00:00,mac-waste-scenario,Project Vega,ram,64,5.98,GB,9.35
2025-02-08 19:00:00,mac-waste-scenario,Project Vega,ram,64,9.4,GB,14.69
2025-02-08 20:00:00,mac-waste-scenario,Project Vega,ram,64,9.83,GB,15.36
2025-02-08 21:00:00,mac-waste-scenario,Project Vega,ram,64,12.06,GB,18.84
2025-02-08 22:00:00,mac-waste-scenario,Project Vega,ram,64,7.83,GB,12.24
2025-02-08 23:00:00,mac-waste-scenario,Project Vega,ram,64,12.04,GB,18.81
2025-02-09 00:00:00,mac-waste-scenario,Project Vega,ram,64,9.28,GB,14.5
2025-02-09 01:00:00,mac-waste-scenario,Project Vega,ram,64,10.53,GB,16.45
2025-02-09 02:00:00,mac-waste-scenario,Project Vega,ram,64,6.35,GB,9.92
2025-02-09 03:00:00,mac-waste-scenario,Project Vega,ram,64,9.78,GB,15.28
2025-02-09 04:00:00,mac-waste-scenario,Project Vega,ram,64,9.16,GB,14.31
2025-02-09 05:00:00,mac-waste-scenario,Project Vega,ram,64,10.47,GB,16.36
2025-02-09 06:00:00,mac-waste-scenario,Project Vega,ram,64,9.72,GB,15.18
2025-02-09 07:00:00,mac-waste-scenario,Project Vega,ram,64,8.14,GB,12.72
2025-02-09 08:00:00,mac-waste-scenario,Project Vega,ram,64,10.81,GB,16.89
2025-02-09 09:00:00,mac-waste-scenario,Project Vega,ram,64,10.49,GB,16.39
2025-02-09 10:00:00,mac-waste-scenario,Project Vega,ram,64,10.36,GB,16.19
2025-02-09 11:00:00,mac-waste-scenario,Project Vega,ram,64,10.89,GB,17.02
2025-02-09 12:00:00,mac-waste-scenario,Project Vega,ram,64,11.01,GB,17.2
2025-02-09 13:00:00,mac-waste-scenario,Project Vega,ram,64,9.57,GB,14.96
2025-02-09 14:00:00,mac-waste-scenario,Project Vega,ram,64,7.86,GB,12.28
2025-02-09 15:00:00,mac-waste-scenario,Project Vega,ram,64,7.83,GB,12.23
2025-02-09 16:00:00,mac-waste-scenario,Project Vega,ram,64,11.33,GB,17.7
2025-02-09 17:00:00,mac-waste-scenario,Project Vega,ram,64,10.51,GB,16.42
2025-02-09 18:00:00,mac-waste-scenario,Project Vega,ram,64,9.73,GB,15.2
2025-02-09 19:00:00,mac-waste-scenario,Project Vega,ram,64,9.04,GB,14.13
2025-02-09 20:00:00,mac-waste-scenario,Project Vega,ram,64,9.64,GB,15.06
2025-02-09 21:00:00,mac-waste-scenario,Project Vega,ram,64,9.63,GB,15.05
2025-02-09 22:00:00,mac-waste-scenario,Project Vega,ram,64,9.17,GB,14.33
2025-02-09 23:00:00,mac-waste-scenario,Project Vega,ram,64,8.71,GB,13.6
2025-02-10 00:00:00,mac-waste-scenario,Project Vega,ram,64,12.37,GB,19.33
2025-02-10 01:00:00,mac-waste-scenario,Project Vega,ram,64,9.89,GB,15.46
2025-02-10 02:00:00,mac-waste-scenario,Project Vega,ram,64,8.82,GB,13.79
2025-02-10 03:00:00,mac-waste-scenario,Project Vega,ram,64,7.93,GB,12.4
2025-02-10 04:00:00,mac-waste-scenario,Project Vega,ram,64,8.67,GB,13.55
2025-02-10 05:00:00,mac-waste-scenario,Project Vega,ram,64,10.52,GB,16.44
2025-02-10 06:00:00,mac-waste-scenario,Project Vega,ram,64,10.57,GB,16.52
2025-02-10 07:00:00,mac-waste-scenario,Project Vega,ram,64,9.32,GB,14.56
2025-02-10 08:00:00,mac-waste-scenario,Project Vega,ram,64,9.67,GB,15.1
2025-02-10 09:00:00,mac-waste-scenario,Project Vega,ram,64,9.21,GB,14.39
2025-02-10 10:00:00,mac-waste-scenario,Project Vega,ram,64,8.18,GB,12.78
2025-02-10 11:00:00,mac-waste-scenario,Project Vega,ram,64,11.27,GB,17.6
